id,created_time,location,no_comments,no_likes,filter,link,caption,thumbnail,tags,user_name,user_id
1490268137252585999_348550915,2017-04-11 03:23:47,,2,149,Normal,https://www.instagram.com/p/BSufvmdBgIP/,"Manifestante muestra una bomba arrojada por efectivos de la Guardia Nacional en protesta en Chacaito. 10 de Abril, 2017. . . . . . . . . . . . . . . . . . . . . . . . . . #ig_venezuelan_pro #ig_caracas_ #instaven #ccs_entrecalles #streetphotovenezuela #street_people #streetphotographer #rmtf #photoreportage #fotografia #everydaylatinamerica #ig_latinoamerica_ #photojournalism #photojournalist #labellalibertad #hub_ve #caracas #ccs #venezuela #spicollective #marcha #oposicion #ciudad_ve #everydayclimatechange #friendsinperson #fotoperiodismo #10A #agenciazur #myspc17 #everydayeverywhere",,"streetphotovenezuela, instaven, photojournalism, photoreportage, everydayeverywhere, friendsinperson, marcha, everydayclimatechange, agenciazur, streetphotographer, caracas, ciudad_ve, fotoperiodismo, venezuela, ig_caracas_, myspc17, spicollective, hub_ve, ccs_entrecalles, labellalibertad, ig_latinoamerica_, ccs, photojournalist, street_people, oposicion, everydaylatinamerica, 10a, rmtf, fotografia, ig_venezuelan_pro",adrianactitud,348550915
1490264730068463892_348550915,2017-04-11 03:17:01,,0,132,Normal,https://www.instagram.com/p/BSue-BRBjEU/,Manifestante regresa bomba lacrimógena a Guardias Nacionales en protesta en Caracas. . . . . . . . . . . . . . . . . . . . . . . . . . #ig_venezuelan_pro #ig_caracas_ #instaven #ccs_entrecalles #streetphotovenezuela #street_people #streetphotographer #rmtf #photoreportage #fotografia #everydaylatinamerica #ig_latinoamerica_ #photojournalism #photojournalist #labellalibertad #hub_ve #caracas #ccs #venezuela #spicollective #marcha #oposicion #ciudad_ve #everydayclimatechange #friendsinperson #fotoperiodismo #10A #agenciazur #myspc17 #everydayeverywhere,,"streetphotovenezuela, instaven, photojournalism, photoreportage, everydayeverywhere, friendsinperson, marcha, everydayclimatechange, agenciazur, streetphotographer, caracas, ciudad_ve, fotoperiodismo, venezuela, ig_caracas_, myspc17, spicollective, hub_ve, ccs_entrecalles, labellalibertad, ig_latinoamerica_, ccs, photojournalist, street_people, oposicion, everydaylatinamerica, 10a, rmtf, fotografia, ig_venezuelan_pro",adrianactitud,348550915
1490259012669985916_348550915,2017-04-11 03:05:39,,0,103,Normal,https://www.instagram.com/p/BSudq0hhNR8/,"Transeúntes se movilizan para sus destinos en protestas en Caracas. 10 de Abril, 2017. . . . . . . . . . . . . . . . . . . . . . . . . . #ig_venezuelan_pro #ig_caracas_ #instaven #ccs_entrecalles #streetphotovenezuela #street_people #streetphotographer #rmtf #photoreportage #fotografia #everydaylatinamerica #ig_latinoamerica_ #photojournalism #photojournalist #labellalibertad #hub_ve #caracas #ccs #venezuela #spicollective #marcha #oposicion #ciudad_ve #everydayclimatechange #friendsinperson #fotoperiodismo #10A #agenciazur #myspc17 #everydayeverywhere",,"streetphotovenezuela, instaven, photojournalism, photoreportage, everydayeverywhere, friendsinperson, marcha, everydayclimatechange, agenciazur, streetphotographer, caracas, ciudad_ve, fotoperiodismo, venezuela, ig_caracas_, myspc17, spicollective, hub_ve, ccs_entrecalles, labellalibertad, ig_latinoamerica_, ccs, photojournalist, street_people, oposicion, everydaylatinamerica, 10a, rmtf, fotografia, ig_venezuelan_pro",adrianactitud,348550915
1490256664396786415_348550915,2017-04-11 03:00:59,,0,111,Normal,https://www.instagram.com/p/BSudIphh2rv/,"Dos señores se resguardan detrás de un kiosko para respirar debido al fuerte gas lacrimógeno lanzado por la Guardia Nacional Bolivariana hoy en protesta en Chacaito, Caracas. 10 de Abril, 2017. . . . . . . . . . . . . . . . . . . . . . . . . . #ig_venezuelan_pro #ig_caracas_ #instaven #ccs_entrecalles #streetphotovenezuela #street_people #streetphotographer #rmtf #photoreportage #fotografia #everydaylatinamerica #ig_latinoamerica_ #photojournalism #photojournalist #labellalibertad #hub_ve #caracas #ccs #venezuela #spicollective #marcha #oposicion #ciudad_ve #everydayclimatechange #friendsinperson #fotoperiodismo #10A #agenciazur #myspc17 #everydayeverywhere",,"streetphotovenezuela, instaven, photojournalism, photoreportage, everydayeverywhere, friendsinperson, marcha, everydayclimatechange, agenciazur, streetphotographer, caracas, ciudad_ve, fotoperiodismo, venezuela, ig_caracas_, myspc17, spicollective, hub_ve, ccs_entrecalles, labellalibertad, ig_latinoamerica_, ccs, photojournalist, street_people, oposicion, everydaylatinamerica, 10a, rmtf, fotografia, ig_venezuelan_pro",adrianactitud,348550915
1490254512039252177_348550915,2017-04-11 02:56:43,"10.4905, -66.8688",0,75,Normal,https://www.instagram.com/p/BSucpU_BdDR/,"Empleados de local comercial en Caracas Chacaito, se resguardan de las bombas lacrimógenas y protestantes. 10 de Abril, 2017. . . . . . . . . . . . . . . . . . . . . . . . . . #ig_venezuelan_pro #ig_caracas_ #instaven #ccs_entrecalles #streetphotovenezuela #street_people #streetphotographer #rmtf #photoreportage #fotografia #everydaylatinamerica #ig_latinoamerica_ #photojournalism #photojournalist #labellalibertad #hub_ve #caracas #ccs #venezuela #spicollective #marcha #oposicion #ciudad_ve #everydayclimatechange #friendsinperson #fotoperiodismo #10A #agenciazur #myspc17 #everydayeverywhere",,"streetphotovenezuela, instaven, photojournalism, photoreportage, everydayeverywhere, friendsinperson, marcha, everydayclimatechange, agenciazur, streetphotographer, caracas, ciudad_ve, fotoperiodismo, venezuela, ig_caracas_, myspc17, spicollective, hub_ve, ccs_entrecalles, labellalibertad, ig_latinoamerica_, ccs, photojournalist, street_people, oposicion, everydaylatinamerica, 10a, rmtf, fotografia, ig_venezuelan_pro",adrianactitud,348550915
1490203427548220802_4528162167,2017-04-11 01:15:13,,0,8,Normal,https://www.instagram.com/p/BSuRB82FM2C/,Say bye to pre-packed fruits and vegetables. Let's save money and the environment together! Visit changemyfootprint.com and see how easy you can save in your daily life activities. #BreatheLife #GreenYourLife #Green #Nature #beauty #nofilter #Sun #instadaily #instagood #climatechange #globalwarming #everydayclimatechange #climateaction #earthlovers #trashisfortossers #ourplanetdaily #livefolk #liveauthentic #savemoney #environment #love #fruits #veggie #veganrecipes #veganfit #veganlove #learnfromthebest,,"love, nature, earthlovers, instadaily, sun, instagood, green, veganlove, everydayclimatechange, liveauthentic, fruits, learnfromthebest, livefolk, greenyourlife, nofilter, breathelife, ourplanetdaily, globalwarming, veggie, climateaction, veganrecipes, beauty, climatechange, environment, trashisfortossers, veganfit, savemoney",changemyfootprint,4528162167
1490166520608703896_3866880759,2017-04-11 00:01:53,,4,127,Normal,https://www.instagram.com/p/BSuIo4lD8WY/,"Post ""YES"" on Ecosphere if you wish you could camouflage yourself like this little creature. ❤️",,"cleanenergy, renewable, preservation, environmental, everydayclimatechange, motherearth, conservation, savetheplanet, ecofriendly, global, sustainableliving, plantpower, renewableenergy, warming, ecotourism, saveourplanet, eco, mothernaturerocks, arctic, globalwarming, solarpower, environmentallyfriendly, environment, climatechange, environmentalist, pollution, endangered, climate, savetheworld",ecosphere.plus,3866880759
1490059133885827248_1682880966,2017-04-10 20:28:32,,5,50,Normal,https://www.instagram.com/p/BStwOM5l0iw/,"Photo by @duniaimaji (Fahreza Ahmad). While these people are playing their kite-imitating-man beside the main road, some motorbike riders were yelling; ""ee pat ee urueng ka i po.!!"" Or, ""tuh liat orang udah terbang.!!"" Or, ""look at that flyman.!!"" #Aceh Province of #Indonesia. April 2017. #streetphoto #dailylife #documentary #creativeimagemagazine #everydayeverywhere #everydayclimatechange #reportagespotlight #1000kata #pewartafotoindonesia",,"pewartafotoindonesia, streetphoto, aceh, documentary, everydayeverywhere, 1000kata, creativeimagemagazine, everydayclimatechange, indonesia, reportagespotlight, dailylife",duniaimaji,1682880966
1490021534340483158_1536894288,2017-04-10 19:13:50,,4,71,Normal,https://www.instagram.com/p/BStnrDmDAhW/,"Минуло 10 років для того, аби я навчилася працювати у поїзді. Думаю причини на це дві:1)потяги стали сучасніші; 2) дедлайни стали страшніші. Скоро вийде перший текст, написаний в дорозі, про буйволів і наші обнімашки. #work #spring #plan #everydayclimatechange #ismail #buffalo #hugs #climatechange #animal #train",,"work, ismail, everydayclimatechange, climatechange, buffalo, train, plan, hugs, spring, animal",marianaverbovska,1536894288
1490017365151415679_3253633395,2017-04-10 19:05:33,,0,45,Normal,https://www.instagram.com/p/BStmuYvA31_/,Exciting opening speeches at #ecoschoolsresearchcamp by Mayor of #Akosombo Mr Edward Ofori and Headmaster of @akosombo Mr Willis Ampiaw on why it is important to integrate #SDG in our #curricula. #researchdevelopment #ecoschoolcamp #sustainabledevelopmentgoals #globalgoals @sdg_2030 @ecoschoolsint #kumasi #accra #tema #tamale #ghana #everydayclimatechange #africa #ecology #nature #globalcitizen #ecoschools,,"nature, ecoschoolcamp, sustainabledevelopmentgoals, africa, everydayclimatechange, researchdevelopment, ecology, kumasi, ghana, tamale, ecoschools, accra, akosombo, ecoschoolsresearchcamp, globalcitizen, curricula, sdg, tema, globalgoals",ecoschools_ghana,3253633395
1490006718372659793_699995047,2017-04-10 18:44:24,,5,58,Hefe,https://www.instagram.com/p/BStkTdJjEJR/,"“When the last tree has been cut down, the last fish caught, the last river poisoned, only then will we realize that one cannot eat money.” (Cree saying) #gasmask #ecowarrior #nodapl #postapocalyptic #inspirational #Greenpeace #wanderlust #climatechange #surrendertonature #digitalnomad #everydayclimatechange #pollution #mask #masked #ecologicalawareness #ecological #travellingphotographer #savetheplanet #cree #noonecanseeyoucrybehindthemask",,"gasmask, greenpeace, masked, ecological, nodapl, wanderlust, noonecanseeyoucrybehindthemask, mask, everydayclimatechange, cree, savetheplanet, postapocalyptic, ecowarrior, inspirational, digitalnomad, climatechange, travellingphotographer, pollution, ecologicalawareness, surrendertonature",redcathedral,699995047
1489991967415862018_2132655128,2017-04-10 18:15:05,,6,62,Normal,https://www.instagram.com/p/BStg8zQAgMC/,"http://www.outdoorjournal.com/in/blog/icestupaproject/ I love feedback too! Thanks to @theoutdoorjournal for sharing my story! Link also in bio. #icestupaartificialglacier #everydayclimatechange #climatechange #glacier #ladakh #getoutside #natgeo #outdoorjournal #explore #volunteer #indiafellow #indiaphotostory #earthpix #camp4pix #travelgram #neverstopexploring #outdoor #travelphotography #incredibleindia"">""As night approached, the beauty of a million points of light shining from the sky onto the Stupa made me forget how cold it was, until the wind changed direction and the freezing cold water from the fountain sprinkled on me. I ran inside."" To read more about my experience of working with an extremely inspiring bunch of people --> http://www.outdoorjournal.com/in/blog/icestupaproject/ I love feedback too! Thanks to @theoutdoorjournal for sharing my story! Link also in bio. #icestupaartificialglacier #everydayclimatechange #climatechange #glacier #ladakh #getoutside #natgeo #outdoorjournal #explore #volunteer #indiafellow #indiaphotostory #earthpix #camp4pix #travelgram #neverstopexploring #outdoor #travelphotography #incredibleindia",,"natgeo, indiafellow, outdoorjournal, everydayclimatechange, icestupaartificialglacier, indiaphotostory, ladakh, neverstopexploring, volunteer, getoutside, outdoor, explore, earthpix, travelphotography, incredibleindia, climatechange, camp4pix, travelgram, glacier",simantv,2132655128
